Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873","1,873","1,772","$85,536","1,624","$87,910",1
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873","1,544","1,466","$91,436","1,375","$93,037",2
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",995,937,"$94,054",892,"$95,321",3
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",563,521,"$97,316",490,"$98,512",4
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",348,321,"$96,989",303,"$98,856",5
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",207,187,"$99,477",177,"$100,583",6
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",137,125,"$104,134",109,"$106,467",7
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",100,90,"$106,047",81,"$107,905",8
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",71,63,"$107,088",59,"$107,189",9
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",53,44,"$98,923",41,"$100,461",10
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",37,30,"$93,867",26,"$104,120",11
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",30,25,"$108,449",24,"$109,596",12
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",18,16,"$95,855",15,"$99,875",13
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",12,12,"$97,022",12,"$97,022",14
55,Dominguez Hills,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,873",9,9,"$75,614",8,"$90,613",15
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,677,406,"$9,247",248,"$15,244",1
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,460,291,"$9,390",176,"$15,585",2
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,295,191,"$11,035",120,"$16,589",3
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,185,119,"$12,697",87,"$15,823",4
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,114,78,"$14,046",52,"$18,931",5
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,59,45,"$12,928",31,"$18,829",6
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,27,22,"$20,835",16,"$34,213",7
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,18,14,"$30,798",11,"$42,539",8
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,12,8,"$46,123",6,"$47,922",9
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,8,8,"$48,980",6,"$55,644",10
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,7,6,"$57,821",5,"$60,535",11
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,5,5,"$61,916",3,,12
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,3,3,,3,,13
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,3,3,,2,,14
55,Dominguez Hills,1,FTF + FTT,04011,04011,Biology,677,2,2,,2,,15
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,15,10,"$16,018",7,"$17,668",1
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,8,6,"$19,253",4,,2
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,4,2,,1,,3
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,2,2,,,,4
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,1,,,,,5
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,6
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,7
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,8
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,9
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,10
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,11
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,12
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,13
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,14
55,Dominguez Hills,1,FTF + FTT,04111,04111,Microbiology,15,,,,,,15
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,94,45,"$8,408",26,"$12,701",1
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,58,28,"$11,549",19,"$12,647",2
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,37,21,"$6,320",11,"$17,326",3
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,29,15,"$10,980",9,"$18,621",4
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,16,10,"$10,399",6,"$14,800",5
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,7,4,,3,,6
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,4,3,,3,,7
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,2,2,,1,,8
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,,,9
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,1,,10
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,1,,11
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,,,12
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,,,13
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,1,,14
55,Dominguez Hills,1,FTF + FTT,04141,04141,Biochemistry,94,1,1,,,,15
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,22,16,"$7,425",8,"$22,317",1
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,6,3,,1,,2
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,2,2,,2,,3
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,1,1,,1,,4
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,1,1,,1,,5
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,1,1,,1,,6
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,7
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,8
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,9
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,10
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,11
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,12
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,13
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,14
55,Dominguez Hills,1,FTF + FTT,04152,04152,Biomedical Physics,22,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448","5,447","4,107","$19,199","3,025","$26,123",1
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448","3,871","3,086","$21,387","2,357","$27,963",2
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448","1,987","1,645","$24,345","1,277","$32,126",3
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448","1,183",983,"$24,395",768,"$31,231",4
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",612,513,"$29,822",401,"$37,410",5
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",307,264,"$35,384",204,"$44,141",6
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",165,140,"$42,563",112,"$48,607",7
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",116,95,"$43,540",81,"$50,390",8
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",83,72,"$37,911",55,"$48,880",9
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",56,48,"$47,446",40,"$51,287",10
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",43,35,"$49,833",29,"$51,899",11
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",32,23,"$46,951",21,"$51,400",12
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",25,17,"$50,758",15,"$50,779",13
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",12,10,"$47,265",7,"$48,446",14
55,Dominguez Hills,1,FTF + FTT,05011,05011,Business Administration,"5,448",9,7,"$47,902",5,"$57,050",15
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,49,37,"$18,231",25,"$32,872",1
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,25,19,"$32,370",16,"$44,618",2
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,12,11,"$58,906",11,"$58,906",3
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,4,4,,4,,4
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,4,4,,4,,5
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,2,2,,2,,6
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,1,1,,1,,7
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,8
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,9
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,10
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,11
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05041,05041,Finance,49,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,10,8,"$15,860",6,"$19,565",1
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,9,7,"$15,665",4,,2
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,3,3,,3,,3
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,1,1,,,,4
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,1,1,,,,5
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,6
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,7
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,8
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,9
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,10
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,11
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,10,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,76,63,"$12,673",47,"$16,504",1
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,42,37,"$15,168",32,"$16,333",2
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,24,21,"$16,916",17,"$18,273",3
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,12,11,"$24,006",10,"$27,920",4
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,5,5,"$40,475",4,,5
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,1,1,,1,,6
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,7
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,8
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,9
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,10
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,11
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05091,05091,Marketing,76,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,111,86,"$22,899",64,"$32,803",1
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,72,58,"$27,945",43,"$42,754",2
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,41,38,"$27,685",27,"$38,231",3
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,31,25,"$29,610",21,"$32,970",4
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,18,13,"$27,733",9,"$36,848",5
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,9,5,"$41,479",4,,6
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,3,2,,2,,7
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,3,2,,2,,8
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,3,2,,1,,9
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,2,2,,2,,10
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,1,1,,1,,11
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,111,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,27,20,"$11,559",11,"$20,211",1
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,15,13,"$17,437",11,"$17,437",2
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,8,8,"$21,082",7,"$24,722",3
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,5,5,"$32,614",5,"$32,614",4
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,3,3,,3,,5
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,1,1,,1,,6
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,1,1,,1,,7
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,8
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,9
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,10
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,11
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05992,05992,Public Relations,27,,,,,,15
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,2,2,,1,,1
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,1,1,,1,,2
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,1,1,,,,3
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,4
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,5
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,6
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,7
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,8
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,9
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,10
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,11
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,12
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,13
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,14
55,Dominguez Hills,1,FTF + FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,15
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228","1,228",998,"$14,241",699,"$19,470",1
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",821,675,"$14,335",470,"$19,593",2
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",412,350,"$13,711",242,"$20,944",3
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",246,205,"$14,253",139,"$20,814",4
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",116,101,"$16,646",71,"$22,957",5
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",46,35,"$27,381",29,"$30,260",6
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",24,18,"$29,414",15,"$35,062",7
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",13,10,"$29,506",6,"$45,569",8
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",9,7,"$8,901",4,,9
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",6,3,,2,,10
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",4,3,,2,,11
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",3,3,,2,,12
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",3,3,,3,,13
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",3,3,,2,,14
55,Dominguez Hills,1,FTF + FTT,06011,06011,Communications,"1,228",1,1,,,,15
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,12,10,"$5,163",1,,1
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,6,6,"$2,770",2,,2
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,4,3,,3,,3
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,1,,,,,4
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,1,,,,,5
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,6
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,7
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,8
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,9
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,10
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,11
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,12
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,13
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,14
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,,,,,,15
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,423,282,"$10,700",169,"$15,271",1
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,218,150,"$12,328",99,"$16,156",2
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,110,80,"$12,292",50,"$17,772",3
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,60,44,"$15,030",35,"$15,386",4
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,21,20,"$13,206",15,"$27,436",5
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,12,12,"$32,534",11,"$38,509",6
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,9,9,"$30,925",8,"$34,898",7
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,6,6,"$30,545",5,"$39,692",8
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,2,2,,2,,9
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,1,1,,1,,10
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,1,1,,1,,11
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,,,,,,12
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,,,,,,13
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,,,,,,14
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,,,,,,15
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,549,341,"$11,902",207,"$18,555",1
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,396,265,"$12,855",154,"$21,830",2
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,243,167,"$12,307",102,"$21,343",3
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,145,93,"$18,463",65,"$22,375",4
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,70,49,"$18,265",35,"$23,367",5
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,34,22,"$13,933",15,"$22,824",6
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,15,11,"$11,714",6,"$25,984",7
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,10,8,"$23,327",6,"$30,650",8
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,9,7,"$22,813",5,"$23,849",9
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,6,6,"$15,514",4,,10
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,2,2,,1,,11
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,2,1,,1,,12
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,1,1,,1,,13
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,,,,,,14
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,,,,,,15
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,26,15,"$4,011",6,"$10,064",1
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,26,19,"$6,964",14,"$10,841",2
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,26,19,"$6,402",13,"$15,205",3
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,25,16,"$9,775",12,"$16,150",4
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,24,20,"$12,779",14,"$16,621",5
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,23,21,"$15,930",17,"$18,758",6
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,19,18,"$15,856",14,"$17,917",7
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,14,12,"$22,225",11,"$25,114",8
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,11,8,"$15,209",5,"$15,233",9
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,10,9,"$19,601",5,"$19,601",10
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,7,6,"$39,486",6,"$39,486",11
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,5,5,"$26,699",5,"$26,699",12
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,3,3,,3,,13
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,1,1,,1,,14
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,1,1,,1,,15
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,650,466,"$13,236",330,"$17,706",1
